data_no,event_date,year,event_type,sub_event_type,actor1,assoc_actor_1,country,admin1,admin2,location,latitude,longitude,source,notes,fatalities,timestamp
19482,20-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),Labour Group (United States); SEIU: Service Employees International Union; BLM: Black Lives Matter; African American Group (United States),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,ABC7 (New York); Channel 2 (Buffalo); AM New York; Channel 3 (Hartford),"On 20 July 2020, more than 150 union workers, organized by 32BJ SEIU, staged 'The Strike for Black Lives' protest outside Trump International Hotel in New York-Manhattan (New York) to demand President Donald Trump and the Senate to adopt the HEROES Act amid the economic fallout caused by coronavirus pandemic, and in support of Black Lives Matter movement in the wake of the death of George Floyd. It is a part of the nationwide 'The Strike for Black Lives' protest, demanding racial and economic justice for the African-American community [size=more than 150]",0,1612916001
19587,20-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,Bronx,New York - Bronx,40.8451,-73.8649,ABC7 (New York),"On 20 July 2020, New York City lawmakers and activists marched in New York-Bronx (New York) in protest over the spike of gun violence in New York City. [size=no report]",0,1612546427
19601,19-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Staten Island Advance; 10NBC; CBS2 (New York),"On 19 July 2020, about 50 demonstrators staged an 'Occupy City Hall' demonstration and camped at the City Hall Park in New York-Manhattan (New York) to demand cuts to the NYPD budget, and to show their support for the Black Lives Matter movement in the wake of the death of George Floyd. [size=about 50]",0,1612916001
19686,18-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,10NBC; Staten Island Advance; CBS2 (New York),"On 18 July 2020, about 50 demonstrators staged an 'Occupy City Hall' demonstration and camped at the City Hall Park in New York-Manhattan (New York) to demand cuts to the NYPD budget, and to show their support for the Black Lives Matter movement in the wake of the death of George Floyd. [size=about 50]",0,1612916001
19848,17-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Staten Island Advance; CBS2 (New York); 10NBC,"On 17 July 2020, about 50 demonstrators staged an 'Occupy City Hall' demonstration and camped at the City Hall Park in New York-Manhattan (New York) to demand cuts to the NYPD budget, and to show their support for the Black Lives Matter movement in the wake of the death of George Floyd. [size=about 50]",0,1612916001
19855,17-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,CBS2 (New York); PIX11,"On 17 July 2020, people, including elected officials, immigrants and activists, marched from Madison Square Park to New York Governor's office in Midtown in New York-Manhattan (New York) and demanded the New York Governor to tax the billionaires in New York States and redirect the fund to the undocumented immigrants who were not receiving federal benefits during the coronavirus pandemic. [size=no report]",0,1612546426
19856,17-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,PIX11,"On 17 July 2020, about two dozen protesters marched from Bed-Stuy to Washington Square Park in New York-Manhattan (New York) in support of the Black Lives Matter movement and against police brutality in the wake of the death of George Floyd. [size=two dozen]",0,1612546426
19967,16-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,PIX11,"On 16 July 2020, people, including elected officials, immigrants and activists, staged a sleep-in protest outside Amazon founder's home at 5th Avenue in New York-Manhattan (New York) to demanded the billionaires in New York States to be taxed and to redirect the fund to the undocumented immigrants who were not receiving federal benefits during the pandemic. [size=no report]",0,1612546426
19975,16-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,CBS2 (New York); Staten Island Advance; 10NBC,"On 16 July 2020, about 50 demonstrators staged an 'Occupy City Hall' demonstration and camped at the City Hall Park in New York-Manhattan (New York) to demand cuts to the NYPD budget, and to show their support for the Black Lives Matter movement in the wake of the death of George Floyd. [size=about 50]",0,1612916001
20030,15-Jul-20,2020,Strategic developments,Other,Government of the United States (2017-2021),,United States,New York,New York,New York City,40.7142,-74.0059,CBS2 (New York),"Other: On 15 July 2020, police reform bills, including the banning chokeholds, were signed into law by New York City Mayor in New York City.",0,1612546426
20033,15-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),Pro-Police Group (United States),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,ABC7 (New York),"On 15 July 2020, people marched in a protest from Brooklyn across Brooklyn Bridge into New York-Manhattan (New York) in support of law enforcement officers. The demonstrators had confrontations with the Occupy City Hall protesters in support of the Black Lives Matter movement. [size=no report] [counter-protest]",0,1612546426
20076,15-Jul-20,2020,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,ABC7 (New York),"On 15 July 2020, demonstrators staged an 'Occupy City Hall' demonstration and camped at the City Hall Park in New York-Manhattan (New York) to demand a cut in the NYPD budget, and to show their support for the Black Lives Matter movement in the wake of the death of George Floyd. The demonstrators clashed with the police, which caused 8 police injuries. 36 people were arrested. [size=at least 36]",0,1612916001
20120,14-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,ABC7 (New York),"On 14 July 2020, protesters staged an 'Occupy City Hall' protest and camped at the City Hall Park in New York-Manhattan (New York) to demand a cut in the NYPD budget, and to show their support for the Black Lives Matter movement in the wake of the death of George Floyd. [size=no report]",0,1612916001
20226,13-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,ABC7 (New York),"On 13 July 2020, protesters staged an 'Occupy City Hall' protest and camped at the City Hall Park in New York-Manhattan (New York) to demand a cut in the NYPD budget, and to show their support for the Black Lives Matter movement in the wake of the death of George Floyd. [size=no report]",0,1612916001
20349,12-Jul-20,2020,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,New York Post,"On 12 July 2020, around 50 demonstrators staged an 'Occupy City Hall' demonstration and camped at the City Hall Park in New York-Manhattan (New York) to demand a cut in the NYPD budget, and to show their support for the Black Lives Matter movement in the wake of the death of George Floyd. During the demonstration, one demonstrator hit a New York Post reporter in the face with a wooden board. [size=around 50]",0,1612916001
20423,12-Jul-20,2020,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter,United States,New York,Queens,New York - Queens,40.7308,-73.7958,Queens Chronicle; Newsday; New York Post; Count Love,"On 12 July 2020, 100 people staged a demonstration at Crocheron Park in Bayside in New York-Queens (New York) in support of the Black Lives Matter movement and against police brutality in the wake of the death of George Floyd. During the demonstration, the demonstrators engaged in verbal and physical confrontations with the police and Back the Blue demonstrators, including burning American flags and trashcans, as well as throwing eggs at the police and pro-police demonstrators. Two people were arrested. [size=at least 100] [counter-protest]",0,1612546426
20484,11-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,New York Post,"On 11 July 2020, around 50 protesters staged an 'Occupy City Hall' protest and camped at the City Hall Park in New York-Manhattan (New York) to demand a cut in the NYPD budget, and to show their support for the Black Lives Matter movement in the wake of the death of George Floyd. [size=around 50]",0,1612916001
20717,10-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,New York Post,"On 10 July 2020, around 50 protesters staged an 'Occupy City Hall' protest and camped at the City Hall Park in New York-Manhattan (New York) to demand a cut in the NYPD budget, and to show their support for the Black Lives Matter movement in the wake of the death of George Floyd. [size=around 50]",0,1612916001
20826,9-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; LGBT (United States),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,New York Post; Spectrum News NY1,"On 9 July 2020, around 50 protesters, including members from LGBTQ community, staged an 'Occupy City Hall' protest and camped at the City Hall Park in New York-Manhattan (New York) to demand a cut in the NYPD budget, and to show their support for the Black Lives Matter movement in the wake of the death of George Floyd. [size=around 50]",0,1612916001
20876,8-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,New York Post,"On 8 July 2020, around 50 protesters staged an 'Occupy City Hall' protest and camped at the City Hall Park in New York-Manhattan (New York) to demand a cut in the NYPD budget, and to show their support for the Black Lives Matter movement in the wake of the death of George Floyd. [size=around 50]",0,1612916001
21035,7-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),Labour Group (United States),United States,New York,Queens,New York - Queens,40.7308,-73.7958,Count Love; QNS,"On 7 July 2020, essential workers, led by Align NY, together with several labour unions, staged a protest at Diversity Plaza in Jackson Heights in New York-Queens (Queens, New York) to call for state legislation to enforce the usage of personal protection equipment and other measures to protect workers against the coronavirus. [size=no report]",0,1612546425
21038,7-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),Cancel the Rents Movement,United States,New York,Queens,New York - Queens,40.7308,-73.7958,Count Love; QNS,"On 7 July 2020, more than 50 residents in New York-Queens (New York) marched to call on the New York Governor to pass legislation preventing residents from being evicted due to the economic impacts of coronavirus pandemic. [size=more than 50]",0,1612546425
